timestamp,est_x,est_y,est_theta,gt_x,gt_y,gt_theta,error_m,update_time_ms,kidnapped
0.020000,-0.636627,-0.396996,1.175987,-0.550000,-0.458800,0.000000,0.106414,29.618700,0
0.040000,-0.521389,-0.467249,1.515725,-0.550000,-0.458800,0.000000,0.029832,28.858200,0
0.060000,-0.508636,-0.486267,1.545528,-0.550000,-0.458800,0.000000,0.049653,18.411200,0
0.080000,-0.503447,-0.490298,1.555794,-0.550000,-0.458800,0.000000,0.056207,28.029000,0
0.100000,-0.501932,-0.491387,1.556623,-0.550000,-0.458800,0.000000,0.058073,26.101000,0
0.120000,-0.502883,-0.491863,1.557256,-0.550000,-0.458800,0.000000,0.057560,28.296800,0
0.140000,-0.501864,-0.490404,1.547844,-0.550000,-0.458800,0.000000,0.057584,28.103500,0
0.160000,-0.500401,-0.491667,1.560052,-0.550000,-0.458800,0.000000,0.059500,27.254400,0
0.180000,-0.498955,-0.497964,1.567537,-0.550000,-0.458800,0.000000,0.064338,28.315600,0
0.200000,-0.500478,-0.491894,1.570526,-0.550000,-0.458800,0.000000,0.059562,28.863900,0
0.220000,-0.501400,-0.494105,1.565475,-0.550000,-0.458800,0.000000,0.060069,27.835700,0
0.240000,-0.500703,-0.497695,1.560406,-0.550000,-0.458800,0.000000,0.062794,28.567400,0
0.260000,-0.502073,-0.493799,1.560708,-0.550000,-0.458800,0.000000,0.059346,26.956900,0
0.280000,-0.502771,-0.496981,1.576091,-0.550000,-0.458800,0.000000,0.060732,27.571500,0
0.300000,-0.500344,-0.494888,1.563443,-0.550000,-0.458800,0.000000,0.061385,27.378900,0
0.320000,-0.501148,-0.495788,1.562258,-0.550000,-0.458800,0.000000,0.061274,26.930100,0
0.340000,-0.501172,-0.492709,1.564951,-0.550000,-0.458800,0.000000,0.059447,28.796600,0
0.360000,-0.500680,-0.489832,1.567235,-0.550000,-0.458800,0.000000,0.058270,28.893200,0
0.380000,-0.501312,-0.492299,1.562202,-0.550000,-0.458800,0.000000,0.059099,20.601300,0
0.400000,-0.500229,-0.496739,1.570816,-0.550000,-0.458800,0.000000,0.062583,14.469400,0
0.420000,-0.501292,-0.498586,1.570417,-0.550000,-0.458800,0.000000,0.062892,17.309200,0
0.440000,-0.500170,-0.487519,1.552406,-0.550000,-0.458800,0.000000,0.057513,25.861400,0
0.460000,-0.500275,-0.486162,1.547528,-0.550000,-0.458800,0.000000,0.056756,25.709900,0
0.480000,-0.501694,-0.488073,1.546897,-0.550000,-0.458800,0.000000,0.056484,29.484700,0
0.500000,-0.501122,-0.494569,1.561224,-0.550000,-0.458800,0.000000,0.060568,30.011200,0
0.520000,-0.500637,-0.494466,1.562379,-0.550000,-0.458800,0.000000,0.060899,29.690300,0
0.540000,-0.498556,-0.493618,1.566862,-0.550000,-0.458800,0.000000,0.062119,28.366800,0
0.560000,-0.502391,-0.490366,1.557342,-0.550000,-0.458800,0.000000,0.057123,27.354200,0
0.580000,-0.502121,-0.487863,1.544546,-0.550000,-0.458800,0.000000,0.056010,28.496900,0
0.600000,-0.499979,-0.487460,1.552738,-0.550000,-0.458800,0.000000,0.057649,28.914600,0
0.620000,-0.502148,-0.495517,1.579400,-0.550000,-0.458800,0.000000,0.060316,29.599000,0
0.640000,-0.500864,-0.490458,1.558775,-0.550000,-0.458800,0.000000,0.058451,29.379400,0
0.660000,-0.501559,-0.493377,1.563024,-0.550000,-0.458800,0.000000,0.059515,28.962800,0
0.680000,-0.501786,-0.491007,1.563289,-0.550000,-0.458800,0.000000,0.057982,29.034000,0
0.700000,-0.499033,-0.490666,1.569076,-0.550000,-0.458800,0.000000,0.060108,29.680400,0
0.720000,-0.500516,-0.493560,1.560657,-0.550000,-0.458800,0.000000,0.060472,30.113900,0
0.740000,-0.500029,-0.501109,1.569313,-0.550000,-0.458800,0.000000,0.065476,29.641200,0
0.760000,-0.501037,-0.493532,1.568178,-0.550000,-0.458800,0.000000,0.060031,29.192200,0
0.780000,-0.500928,-0.493091,1.568960,-0.550000,-0.458800,0.000000,0.059866,27.803400,0
0.800000,-0.500410,-0.484377,1.556371,-0.550000,-0.458800,0.000000,0.055797,27.088500,0
0.820000,-0.502376,-0.484899,1.534157,-0.550000,-0.458800,0.000000,0.054306,28.072000,0
0.840000,-0.501665,-0.484913,1.542270,-0.550000,-0.458800,0.000000,0.054938,28.138600,0
0.860000,-0.501868,-0.492803,1.554146,-0.550000,-0.458800,0.000000,0.058931,27.008400,0
0.880000,-0.503102,-0.486067,1.545175,-0.550000,-0.458800,0.000000,0.054249,28.061200,0
0.900000,-0.503702,-0.485147,1.546644,-0.550000,-0.458800,0.000000,0.053270,27.103300,0
0.920000,-0.503616,-0.493787,1.555472,-0.550000,-0.458800,0.000000,0.058100,26.135900,0
0.940000,-0.503183,-0.484226,1.538721,-0.550000,-0.458800,0.000000,0.053276,18.688800,0
0.960000,-0.504416,-0.487282,1.553313,-0.550000,-0.458800,0.000000,0.053750,25.535400,0
0.980000,-0.503938,-0.490311,1.557723,-0.550000,-0.458800,0.000000,0.055809,26.365900,0
1.000000,-0.502011,-0.491492,1.566907,-0.550000,-0.458800,0.000000,0.058066,24.870100,0
1.020000,-0.500802,-0.491586,1.559277,-0.550000,-0.458800,0.000000,0.059121,22.989000,0
1.040000,-0.500846,-0.489089,1.555877,-0.550000,-0.458800,0.000000,0.057737,29.537300,0
1.060000,-0.502234,-0.484591,1.548376,-0.550000,-0.458800,0.000000,0.054284,19.906200,0
1.080000,-0.501538,-0.488675,1.551028,-0.550000,-0.458800,0.000000,0.056930,25.016500,0
1.100000,-0.501913,-0.486211,1.541908,-0.550000,-0.458800,0.000000,0.055351,19.991700,0
1.120000,-0.503996,-0.490699,1.551093,-0.550000,-0.458800,0.000000,0.055981,17.738400,0
1.140000,-0.502208,-0.494793,1.557112,-0.550000,-0.458800,0.000000,0.059829,15.861300,0
1.160000,-0.500463,-0.487134,1.560830,-0.550000,-0.458800,0.000000,0.057068,16.586200,0
1.180000,-0.502169,-0.502547,1.588442,-0.550000,-0.458800,0.000000,0.064820,25.029100,0
1.200000,-0.502298,-0.493447,1.562562,-0.550000,-0.458800,0.000000,0.058956,24.306800,0
1.220000,-0.500884,-0.492154,1.568038,-0.550000,-0.458800,0.000000,0.059371,17.754400,0
1.240000,-0.500799,-0.494308,1.560640,-0.550000,-0.458800,0.000000,0.060676,14.887700,0
1.260000,-0.500106,-0.491265,1.559362,-0.550000,-0.458800,0.000000,0.059526,28.464900,0
1.280000,-0.500360,-0.490099,1.555674,-0.550000,-0.458800,0.000000,0.058684,20.021000,0
1.300000,-0.500999,-0.483728,1.538667,-0.550000,-0.458800,0.000000,0.054977,28.549400,0
1.320000,-0.501925,-0.490040,1.556171,-0.550000,-0.458800,0.000000,0.057333,28.323600,0
1.340000,-0.500139,-0.486732,1.544872,-0.550000,-0.458800,0.000000,0.057152,18.695000,0
1.360000,-0.501575,-0.490241,1.552956,-0.550000,-0.458800,0.000000,0.057736,13.481500,0
1.380000,-0.501221,-0.482385,1.542961,-0.550000,-0.458800,0.000000,0.054182,22.363900,0
1.400000,-0.500766,-0.493473,1.555027,-0.550000,-0.458800,0.000000,0.060217,13.882000,0
1.420000,-0.501964,-0.500654,1.573326,-0.550000,-0.458800,0.000000,0.063712,19.559400,0
1.440000,-0.502425,-0.488614,1.561322,-0.550000,-0.458800,0.000000,0.056145,13.368500,0
1.460000,-0.502919,-0.485562,1.563256,-0.550000,-0.458800,0.000000,0.054156,13.367300,0
1.480000,-0.501503,-0.507865,1.593819,-0.550000,-0.458800,0.000000,0.068988,18.649800,0
1.500000,-0.500925,-0.491445,1.565628,-0.550000,-0.458800,0.000000,0.058941,13.709900,0
1.520000,-0.500977,-0.496594,1.566425,-0.550000,-0.458800,0.000000,0.061900,12.925600,0
1.540000,-0.502036,-0.491209,1.563514,-0.550000,-0.458800,0.000000,0.057887,13.495300,0
1.560000,-0.502539,-0.495115,1.566732,-0.550000,-0.458800,0.000000,0.059761,13.594200,0
1.580000,-0.502775,-0.493595,1.563890,-0.550000,-0.458800,0.000000,0.058659,17.070900,0
1.600000,-0.500361,-0.491550,1.560427,-0.550000,-0.458800,0.000000,0.059469,13.054100,0
1.620000,-0.501654,-0.492065,1.563982,-0.550000,-0.458800,0.000000,0.058685,18.073300,0
1.640000,-0.501968,-0.495147,1.551090,-0.550000,-0.458800,0.000000,0.060235,18.629100,0
1.660000,-0.500760,-0.485148,1.541664,-0.550000,-0.458800,0.000000,0.055846,21.039100,0
1.680000,-0.499167,-0.492065,1.564910,-0.550000,-0.458800,0.000000,0.060750,20.584100,0
1.700000,-0.500609,-0.492181,1.557763,-0.550000,-0.458800,0.000000,0.059613,25.541100,0
1.720000,-0.503110,-0.502606,1.589344,-0.550000,-0.458800,0.000000,0.064169,12.980200,0
1.740000,-0.500725,-0.492183,1.559271,-0.550000,-0.458800,0.000000,0.059519,12.787700,0
1.760000,-0.501872,-0.500741,1.574048,-0.550000,-0.458800,0.000000,0.063838,13.178800,0
1.780000,-0.502197,-0.492413,1.561749,-0.550000,-0.458800,0.000000,0.058438,13.187400,0
