timestamp,est_x,est_y,est_theta,gt_x,gt_y,gt_theta,error_m,update_time_ms,kidnapped
0.020000,1.602864,-2.718367,-1.002524,-0.550000,-0.458800,0.000000,3.120972,23.075900,0
0.040000,1.249655,-2.298828,-0.982625,-0.550000,-0.458800,0.000000,2.573803,11.831100,0
0.060000,0.609620,-1.280502,-0.821300,-0.550000,-0.458800,0.000000,1.421237,18.880500,0
0.080000,0.184802,-0.846227,-0.638525,-0.550000,-0.458800,0.000000,0.830683,89.689400,0
0.100000,-0.183168,-0.510257,-0.073486,-0.550000,-0.458800,0.000000,0.370424,49.300200,0
0.120000,0.067976,-0.513997,-0.533019,-0.550000,-0.458800,0.000000,0.620436,42.223000,0
0.140000,-0.669081,-0.093842,0.780628,-0.550000,-0.458800,0.000000,0.383894,51.685400,0
0.160000,-0.558075,-0.262759,1.070903,-0.550000,-0.458800,0.000000,0.196207,44.810500,0
0.180000,-0.534164,-0.405977,1.445301,-0.550000,-0.458800,0.000000,0.055145,45.293700,0
0.200000,-0.493500,-0.487455,1.522904,-0.550000,-0.458800,0.000000,0.063351,49.365300,0
0.220000,-0.501508,-0.478942,1.462640,-0.550000,-0.458800,0.000000,0.052509,45.943700,0
0.240000,-0.497250,-0.482433,1.636329,-0.550000,-0.458800,0.000000,0.057802,43.933900,0
0.260000,-0.493919,-0.420234,1.489299,-0.550000,-0.458800,0.000000,0.068062,45.164000,0
0.280000,-0.497328,-0.472163,1.477753,-0.550000,-0.458800,0.000000,0.054341,41.393200,0
0.300000,-0.495871,-0.500382,1.500183,-0.550000,-0.458800,0.000000,0.068257,48.305500,0
0.320000,-0.502082,-0.501549,1.538003,-0.550000,-0.458800,0.000000,0.064215,23.939900,0
0.340000,-0.501553,-0.521077,1.675757,-0.550000,-0.458800,0.000000,0.078902,28.961500,0
0.360000,-0.505557,-0.529216,1.610197,-0.550000,-0.458800,0.000000,0.083268,27.088200,0
0.380000,-0.499753,-0.449999,1.517296,-0.550000,-0.458800,0.000000,0.051012,30.212900,0
0.400000,-0.502510,-0.472690,1.517173,-0.550000,-0.458800,0.000000,0.049480,37.918000,0
0.420000,-0.500688,-0.498468,1.435856,-0.550000,-0.458800,0.000000,0.063287,40.389700,0
0.440000,-0.493873,-0.485649,1.573154,-0.550000,-0.458800,0.000000,0.062218,38.471500,0
0.460000,-0.489106,-0.493131,1.627299,-0.550000,-0.458800,0.000000,0.069904,40.589000,0
0.480000,-0.497789,-0.447463,1.524592,-0.550000,-0.458800,0.000000,0.053427,39.169400,0
0.500000,-0.498946,-0.465032,1.508418,-0.550000,-0.458800,0.000000,0.051433,28.518700,0
0.520000,-0.500928,-0.478778,1.468068,-0.550000,-0.458800,0.000000,0.052983,41.756200,0
0.540000,-0.499710,-0.486832,1.645728,-0.550000,-0.458800,0.000000,0.057575,40.907300,0
0.560000,-0.498190,-0.445646,1.489815,-0.550000,-0.458800,0.000000,0.053453,39.938700,0
0.580000,-0.503210,-0.496038,1.501574,-0.550000,-0.458800,0.000000,0.059800,39.480000,0
0.600000,-0.514024,-0.426407,1.426498,-0.550000,-0.458800,0.000000,0.048410,27.965000,0
0.620000,-0.498819,-0.490644,1.490166,-0.550000,-0.458800,0.000000,0.060278,20.271500,0
0.640000,-0.511760,-0.589597,1.493916,-0.550000,-0.458800,0.000000,0.136272,20.326000,0
0.660000,-0.499676,-0.516514,1.597970,-0.550000,-0.458800,0.000000,0.076573,35.966100,0
0.680000,-0.503427,-0.483857,1.668793,-0.550000,-0.458800,0.000000,0.052886,28.034500,0
0.700000,-0.492200,-0.520537,1.638055,-0.550000,-0.458800,0.000000,0.084571,19.666600,0
0.720000,-0.496692,-0.484396,1.601162,-0.550000,-0.458800,0.000000,0.059134,19.825300,0
0.740000,-0.497451,-0.447925,1.534915,-0.550000,-0.458800,0.000000,0.053662,20.902400,0
0.760000,-0.499280,-0.479819,1.495690,-0.550000,-0.458800,0.000000,0.054903,18.851900,0
0.780000,-0.504586,-0.499595,1.452170,-0.550000,-0.458800,0.000000,0.061047,23.033600,0
0.800000,-0.517410,-0.372586,1.504534,-0.550000,-0.458800,0.000000,0.092168,28.685700,0
0.820000,-0.497052,-0.404303,1.381176,-0.550000,-0.458800,0.000000,0.075983,20.789600,0
0.840000,-0.493534,-0.471320,1.466492,-0.550000,-0.458800,0.000000,0.057838,20.498800,0
0.860000,-0.497130,-0.469066,1.506258,-0.550000,-0.458800,0.000000,0.053857,25.903500,0
0.880000,-0.500636,-0.466458,1.458172,-0.550000,-0.458800,0.000000,0.049955,21.375600,0
0.900000,-0.501654,-0.516152,1.523957,-0.550000,-0.458800,0.000000,0.075011,18.007900,0
0.920000,-0.491194,-0.443965,1.510499,-0.550000,-0.458800,0.000000,0.060649,19.147200,0
0.940000,-0.495436,-0.487777,1.540214,-0.550000,-0.458800,0.000000,0.061781,20.240300,0
0.960000,-0.503299,-0.495386,1.600019,-0.550000,-0.458800,0.000000,0.059325,22.591900,0
0.980000,-0.502280,-0.503734,1.530204,-0.550000,-0.458800,0.000000,0.065546,22.975300,0
1.000000,-0.504997,-0.482973,1.560674,-0.550000,-0.458800,0.000000,0.051084,18.892400,0
1.020000,-0.497022,-0.479601,1.563795,-0.550000,-0.458800,0.000000,0.056915,19.306400,0
1.040000,-0.504480,-0.397625,1.402832,-0.550000,-0.458800,0.000000,0.076253,17.343200,0
1.060000,-0.504343,-0.476000,1.496616,-0.550000,-0.458800,0.000000,0.048789,17.994600,0
1.080000,-0.495111,-0.467154,1.538451,-0.550000,-0.458800,0.000000,0.055521,18.708700,0
1.100000,-0.498038,-0.454254,1.482525,-0.550000,-0.458800,0.000000,0.052161,18.415600,0
1.120000,-0.495039,-0.468015,1.665152,-0.550000,-0.458800,0.000000,0.055729,17.681400,0
1.140000,-0.484034,-0.515294,1.627727,-0.550000,-0.458800,0.000000,0.086851,17.804400,0
1.160000,-0.499448,-0.544312,1.504932,-0.550000,-0.458800,0.000000,0.099337,18.143800,0
1.180000,-0.500462,-0.512468,1.644017,-0.550000,-0.458800,0.000000,0.073037,18.330900,0
1.200000,-0.495178,-0.463958,1.535401,-0.550000,-0.458800,0.000000,0.055064,19.055300,0
1.220000,-0.501374,-0.492675,1.485696,-0.550000,-0.458800,0.000000,0.059263,19.581100,0
1.240000,-0.495494,-0.505878,1.495965,-0.550000,-0.458800,0.000000,0.072022,20.128200,0
1.260000,-0.501769,-0.409025,1.489334,-0.550000,-0.458800,0.000000,0.069309,20.255800,0
1.280000,-0.500084,-0.495596,1.546276,-0.550000,-0.458800,0.000000,0.062013,20.917600,0
1.300000,-0.501587,-0.423726,1.383129,-0.550000,-0.458800,0.000000,0.059783,21.750400,0
1.320000,-0.500374,-0.498027,1.491995,-0.550000,-0.458800,0.000000,0.063258,19.548000,0
1.340000,-0.497457,-0.459212,1.605092,-0.550000,-0.458800,0.000000,0.052544,19.233200,0
1.360000,-0.497359,-0.510859,1.592655,-0.550000,-0.458800,0.000000,0.074036,19.915800,0
1.380000,-0.501974,-0.531922,1.686540,-0.550000,-0.458800,0.000000,0.087483,19.159700,0
1.400000,-0.497283,-0.454152,1.592439,-0.550000,-0.458800,0.000000,0.052921,27.307700,0
1.420000,-0.494391,-0.472525,1.608212,-0.550000,-0.458800,0.000000,0.057278,21.820800,0
1.440000,-0.502361,-0.486773,1.614784,-0.550000,-0.458800,0.000000,0.055244,20.517900,0
1.460000,-0.498588,-0.459017,1.533239,-0.550000,-0.458800,0.000000,0.051413,19.462300,0
1.480000,-0.495768,-0.481478,1.432076,-0.550000,-0.458800,0.000000,0.058783,19.231000,0
1.500000,-0.491598,-0.483132,1.543292,-0.550000,-0.458800,0.000000,0.063268,18.202900,0
1.520000,-0.509372,-0.598461,1.561115,-0.550000,-0.458800,0.000000,0.145450,17.355200,0
1.540000,-0.497971,-0.460027,1.451073,-0.550000,-0.458800,0.000000,0.052043,18.632600,0
1.560000,-0.498088,-0.470613,1.581213,-0.550000,-0.458800,0.000000,0.053239,18.188500,0
1.580000,-0.491975,-0.506248,1.575674,-0.550000,-0.458800,0.000000,0.074955,18.363100,0
1.600000,-0.495811,-0.455586,1.597590,-0.550000,-0.458800,0.000000,0.054284,18.650700,0
1.620000,-0.503190,-0.483500,1.558260,-0.550000,-0.458800,0.000000,0.052927,18.305500,0
1.640000,-0.505630,-0.462446,1.552188,-0.550000,-0.458800,0.000000,0.044520,18.915500,0
1.660000,-0.496200,-0.493978,1.619117,-0.550000,-0.458800,0.000000,0.064280,19.102900,0
1.680000,-0.501923,-0.411822,1.525131,-0.550000,-0.458800,0.000000,0.067218,20.826800,0
1.700000,-0.506685,-0.486971,1.543712,-0.550000,-0.458800,0.000000,0.051671,19.984900,0
1.720000,-0.507203,-0.453729,1.494832,-0.550000,-0.458800,0.000000,0.043096,18.271100,0
1.740000,-0.499178,-0.484769,1.541360,-0.550000,-0.458800,0.000000,0.057073,17.301500,0
1.760000,-0.494815,-0.516244,1.511067,-0.550000,-0.458800,0.000000,0.079657,18.448000,0
1.780000,-0.501467,-0.503796,1.568973,-0.550000,-0.458800,0.000000,0.066183,17.554600,0
1.800000,-0.512250,-0.594067,1.475238,-0.550000,-0.458800,0.000000,0.140436,20.042400,0
1.820000,-0.494886,-0.473897,1.490608,-0.550000,-0.458800,0.000000,0.057144,18.770400,0
1.840000,-0.497217,-0.469176,1.495999,-0.550000,-0.458800,0.000000,0.053793,18.645300,0
1.860000,-0.504026,-0.499367,1.550857,-0.550000,-0.458800,0.000000,0.061313,18.502200,0
1.880000,-0.512829,-0.593892,1.588429,-0.550000,-0.458800,0.000000,0.140112,18.316500,0
1.900000,-0.501282,-0.468059,1.451193,-0.550000,-0.458800,0.000000,0.049590,26.473600,0
1.920000,-0.496190,-0.474334,1.497639,-0.550000,-0.458800,0.000000,0.056007,18.203900,0
1.940000,-0.499540,-0.487846,1.492681,-0.550000,-0.458800,0.000000,0.058222,17.596400,0
1.960000,-0.498168,-0.477355,1.595080,-0.550000,-0.458800,0.000000,0.055053,26.799600,0
1.980000,-0.502713,-0.510428,1.605814,-0.550000,-0.458800,0.000000,0.070011,21.228700,0
2.000000,-0.499255,-0.487848,1.715909,-0.550000,-0.458800,0.000000,0.058471,21.492000,0
2.020000,-0.503240,-0.472943,1.596815,-0.550000,-0.458800,0.000000,0.048852,17.477400,0
2.040000,-0.498427,-0.510157,1.590812,-0.550000,-0.458800,0.000000,0.072783,17.941000,0
2.060000,-0.504625,-0.502210,1.580097,-0.550000,-0.458800,0.000000,0.062796,18.474600,0
2.080000,-0.497358,-0.529309,1.609437,-0.550000,-0.458800,0.000000,0.087992,20.513000,0
2.100000,-0.509961,-0.458375,1.542982,-0.550000,-0.458800,0.000000,0.040041,20.937300,0
2.120000,-0.496522,-0.496363,1.600574,-0.550000,-0.458800,0.000000,0.065352,19.354900,0
2.140000,-0.504995,-0.446186,1.487783,-0.550000,-0.458800,0.000000,0.046739,18.798300,0
2.160000,-0.510978,-0.428414,1.430414,-0.550000,-0.458800,0.000000,0.049458,18.952000,0
2.180000,-0.495580,-0.447304,1.631469,-0.550000,-0.458800,0.000000,0.055621,20.064900,0
2.200000,-0.499879,-0.449909,1.515171,-0.550000,-0.458800,0.000000,0.050903,18.186900,0
2.220000,-0.498778,-0.479103,1.471022,-0.550000,-0.458800,0.000000,0.055099,17.903100,0
2.240000,-0.498262,-0.488201,1.601863,-0.550000,-0.458800,0.000000,0.059508,37.648400,0
